waveform,[0],PXI1Slot7/ai0
t0,12/31/1903  19:00:00.000000,12/14/2017  03:38:55.524437
delta t,5.000000E-7,5.000000E-7

time,Y[0],PXI1Slot7/ai0
12/31/1903  19:00:00.002585,-9.528817E-2,-1.233463E-2
12/31/1903  19:00:00.002586,-3.856999E-2,-1.105161E-2
12/31/1903  19:00:00.002586,4.534936E-2,-1.170877E-2
12/31/1903  19:00:00.002587,9.728737E-2,-1.239722E-2
12/31/1903  19:00:00.002587,8.061220E-2,-1.264757E-2
12/31/1903  19:00:00.002588,7.081501E-3,-1.292921E-2
12/31/1903  19:00:00.002588,-7.144489E-2,-1.239722E-2
12/31/1903  19:00:00.002589,-9.957925E-2,-1.245981E-2
12/31/1903  19:00:00.002589,-5.747418E-2,-1.233463E-2
12/31/1903  19:00:00.002590,2.517315E-2,-1.236593E-2
12/31/1903  19:00:00.002590,9.006410E-2,-1.252239E-2
12/31/1903  19:00:00.002591,9.142129E-2,-1.236593E-2
12/31/1903  19:00:00.002591,2.828429E-2,-1.233463E-2
12/31/1903  19:00:00.002592,-5.480772E-2,-1.283533E-2
12/31/1903  19:00:00.002592,-9.923346E-2,-1.280403E-2
12/31/1903  19:00:00.002593,-7.364726E-2,-1.311697E-2
12/31/1903  19:00:00.002593,3.901653E-3,-1.314826E-2
12/31/1903  19:00:00.002594,7.869867E-2,-1.286662E-2
12/31/1903  19:00:00.002594,9.796648E-2,-1.271015E-2
12/31/1903  19:00:00.002595,4.810653E-2,-1.255369E-2
12/31/1903  19:00:00.002595,-3.570062E-2,-1.296050E-2
12/31/1903  19:00:00.002596,-9.431577E-2,-1.305438E-2
12/31/1903  19:00:00.002596,-8.637295E-2,-1.202170E-2
12/31/1903  19:00:00.002597,-1.747447E-2,-1.148971E-2
12/31/1903  19:00:00.002597,6.375753E-2,-1.120807E-2
12/31/1903  19:00:00.002598,9.999226E-2,-1.292921E-2
12/31/1903  19:00:00.002598,6.565324E-2,-1.393059E-2
12/31/1903  19:00:00.002599,-1.502566E-2,-1.361766E-2
12/31/1903  19:00:00.002599,-8.509986E-2,-1.305438E-2
12/31/1903  19:00:00.002600,-9.510565E-2,-1.224075E-2
12/31/1903  19:00:00.002600,-3.797718E-2,-1.267886E-2
12/31/1903  19:00:00.002601,4.596078E-2,-1.302309E-2
12/31/1903  19:00:00.002601,9.745427E-2,-1.314826E-2
12/31/1903  19:00:00.002602,8.014918E-2,-1.289791E-2
12/31/1903  19:00:00.002602,6.259456E-3,-1.255369E-2
12/31/1903  19:00:00.002603,-7.205051E-2,-1.258498E-2
12/31/1903  19:00:00.002603,-9.949123E-2,-1.239722E-2
12/31/1903  19:00:00.002604,-5.668549E-2,-1.333602E-2
12/31/1903  19:00:00.002604,2.614556E-2,-1.233463E-2
12/31/1903  19:00:00.002605,9.051612E-2,-1.020669E-2
12/31/1903  19:00:00.002605,9.097118E-2,-1.105161E-2
12/31/1903  19:00:00.002606,2.718637E-2,-1.252239E-2
12/31/1903  19:00:00.002606,-5.579776E-2,-1.558914E-2
12/31/1903  19:00:00.002607,-9.937839E-2,-1.286662E-2
12/31/1903  19:00:00.002607,-7.277578E-2,-1.133325E-2
12/31/1903  19:00:00.002608,5.225230E-3,-1.224075E-2
12/31/1903  19:00:00.002608,7.953682E-2,-1.324214E-2
12/31/1903  19:00:00.002609,9.767255E-2,-1.452517E-2
12/31/1903  19:00:00.002609,4.682005E-2,-1.377413E-2
12/31/1903  19:00:00.002610,-3.710437E-2,-1.252239E-2
12/31/1903  19:00:00.002610,-9.482042E-2,-1.233463E-2
12/31/1903  19:00:00.002611,-8.555649E-2,-1.249110E-2
12/31/1903  19:00:00.002611,-1.585363E-2,-1.205299E-2
12/31/1903  19:00:00.002612,6.504985E-2,-1.249110E-2
12/31/1903  19:00:00.002612,9.999880E-2,-1.205299E-2
12/31/1903  19:00:00.002613,6.429988E-2,-1.296050E-2
12/31/1903  19:00:00.002613,-1.682838E-2,-1.321085E-2
12/31/1903  19:00:00.002614,-8.606781E-2,-1.264757E-2
12/31/1903  19:00:00.002614,-9.449578E-2,-1.245981E-2
12/31/1903  19:00:00.002615,-3.615432E-2,-1.267886E-2
12/31/1903  19:00:00.002615,4.773497E-2,-1.308567E-2
12/31/1903  19:00:00.002616,9.789416E-2,-1.299179E-2
12/31/1903  19:00:00.002616,7.887618E-2,-1.249110E-2
12/31/1903  19:00:00.002617,4.117464E-3,-1.242851E-2
12/31/1903  19:00:00.002617,-7.355209E-2,-1.261627E-2
12/31/1903  19:00:00.002618,-9.924111E-2,-1.289791E-2
12/31/1903  19:00:00.002618,-5.479129E-2,-1.267886E-2
12/31/1903  19:00:00.002619,2.838446E-2,-1.264757E-2
12/31/1903  19:00:00.002619,9.149910E-2,-1.261627E-2
12/31/1903  19:00:00.002620,8.994053E-2,-1.277274E-2
12/31/1903  19:00:00.002620,2.480737E-2,-1.296050E-2
12/31/1903  19:00:00.002621,-5.786237E-2,-1.355507E-2
12/31/1903  19:00:00.002621,-9.963035E-2,-1.217817E-2
12/31/1903  19:00:00.002622,-7.096790E-2,-1.073867E-2
12/31/1903  19:00:00.002622,7.865484E-3,-1.242851E-2
12/31/1903  19:00:00.002623,8.113924E-2,-1.449387E-2
12/31/1903  19:00:00.002623,9.704894E-2,-1.461905E-2
12/31/1903  19:00:00.002624,4.434342E-2,-1.321085E-2
12/31/1903  19:00:00.002624,-3.971551E-2,-1.133325E-2
12/31/1903  19:00:00.002625,-9.569403E-2,-1.148971E-2
12/31/1903  19:00:00.002625,-8.400893E-2,-1.249110E-2
12/31/1903  19:00:00.002626,-1.291971E-2,-1.261627E-2
12/31/1903  19:00:00.002626,6.730648E-2,-1.205299E-2
12/31/1903  19:00:00.002627,9.993711E-2,-1.127066E-2
12/31/1903  19:00:00.002627,6.189397E-2,-1.102031E-2
12/31/1903  19:00:00.002628,-1.992174E-2,-1.255369E-2
12/31/1903  19:00:00.002628,-8.764920E-2,-1.380542E-2
12/31/1903  19:00:00.002629,-9.338691E-2,-1.321085E-2
12/31/1903  19:00:00.002629,-3.307376E-2,-1.242851E-2
12/31/1903  19:00:00.002630,5.063348E-2,-1.242851E-2
12/31/1903  19:00:00.002630,9.852723E-2,-1.252239E-2
12/31/1903  19:00:00.002631,7.672793E-2,-1.286662E-2
12/31/1903  19:00:00.002631,6.526612E-4,-1.311697E-2
12/31/1903  19:00:00.002632,-7.588532E-2,-1.342990E-2
12/31/1903  19:00:00.002632,-9.874104E-2,-1.267886E-2
12/31/1903  19:00:00.002633,-5.174267E-2,-1.245981E-2
12/31/1903  19:00:00.002633,3.186293E-2,-1.233463E-2
12/31/1903  19:00:00.002634,9.292667E-2,-1.177135E-2
12/31/1903  19:00:00.002634,8.824354E-2,-1.117678E-2
12/31/1903  19:00:00.002635,2.112395E-2,-1.130195E-2
12/31/1903  19:00:00.002635,-6.094321E-2,-1.324214E-2
12/31/1903  19:00:00.002636,-9.988839E-2,-1.380542E-2
12/31/1903  19:00:00.002636,-6.815125E-2,-1.274145E-2
12/31/1903  19:00:00.002637,1.181301E-2,-1.308567E-2
12/31/1903  19:00:00.002637,8.341867E-2,-1.508845E-2
12/31/1903  19:00:00.002638,9.599071E-2,-1.346119E-2
12/31/1903  19:00:00.002638,4.062894E-2,-1.211558E-2
12/31/1903  19:00:00.002639,-4.348822E-2,-1.139583E-2
12/31/1903  19:00:00.002639,-9.682718E-2,-1.205299E-2
12/31/1903  19:00:00.002640,-8.163393E-2,-1.308567E-2
12/31/1903  19:00:00.002640,-8.659152E-3,-1.339861E-2
12/31/1903  19:00:00.002641,7.044583E-2,-1.292921E-2
12/31/1903  19:00:00.002641,9.968622E-2,-1.286662E-2
12/31/1903  19:00:00.002642,5.836092E-2,-1.280403E-2
12/31/1903  19:00:00.002642,-2.427897E-2,-1.292921E-2
12/31/1903  19:00:00.002643,-8.973215E-2,-1.277274E-2
12/31/1903  19:00:00.002643,-9.165998E-2,-1.274145E-2
12/31/1903  19:00:00.002644,-2.869459E-2,-1.271015E-2
12/31/1903  19:00:00.002644,5.458746E-2,-1.330473E-2
12/31/1903  19:00:00.002645,9.922128E-2,-1.314826E-2
12/31/1903  19:00:00.002645,7.360209E-2,-1.271015E-2
12/31/1903  19:00:00.002646,-4.133158E-3,-1.324214E-2
12/31/1903  19:00:00.002646,-7.894276E-2,-1.305438E-2
12/31/1903  19:00:00.002647,-9.785227E-2,-1.264757E-2
12/31/1903  19:00:00.002647,-4.746836E-2,-1.224075E-2
12/31/1903  19:00:00.002648,3.653187E-2,-1.199041E-2
12/31/1903  19:00:00.002648,9.466158E-2,-1.280403E-2
12/31/1903  19:00:00.002649,8.575105E-2,-1.277274E-2
12/31/1903  19:00:00.002649,1.610793E-2,-1.261627E-2
12/31/1903  19:00:00.002650,-6.494480E-2,-1.286662E-2
12/31/1903  19:00:00.002650,-9.999889E-2,-1.255369E-2
12/31/1903  19:00:00.002651,-6.422286E-2,-1.274145E-2
12/31/1903  19:00:00.002651,1.704511E-2,-1.280403E-2
12/31/1903  19:00:00.002652,8.624006E-2,-1.361766E-2
12/31/1903  19:00:00.002652,9.434471E-2,-1.177135E-2
12/31/1903  19:00:00.002653,3.561477E-2,-1.058221E-2
12/31/1903  19:00:00.002653,-4.834665E-2,-1.220946E-2
12/31/1903  19:00:00.002654,-9.805763E-2,-1.336731E-2
12/31/1903  19:00:00.002654,-7.829725E-2,-1.436870E-2
12/31/1903  19:00:00.002655,-3.062574E-3,-1.355507E-2
12/31/1903  19:00:00.002655,7.434303E-2,-1.199041E-2
12/31/1903  19:00:00.002656,9.907365E-2,-1.233463E-2
12/31/1903  19:00:00.002656,5.360324E-2,-1.258498E-2
12/31/1903  19:00:00.002657,-2.985111E-2,-1.283533E-2
12/31/1903  19:00:00.002657,-9.215331E-2,-1.286662E-2
12/31/1903  19:00:00.002658,-8.915194E-2,-1.261627E-2
12/31/1903  19:00:00.002658,-2.297092E-2,-1.252239E-2
12/31/1903  19:00:00.002659,5.949042E-2,-1.233463E-2
12/31/1903  19:00:00.002659,9.979071E-2,-1.239722E-2
12/31/1903  19:00:00.002660,6.936533E-2,-1.236593E-2
12/31/1903  19:00:00.002660,-1.022448E-2,-1.230334E-2
12/31/1903  19:00:00.002661,-8.256830E-2,-1.264757E-2
12/31/1903  19:00:00.002661,-9.638724E-2,-1.152101E-2
12/31/1903  19:00:00.002662,-4.188309E-2,-1.267886E-2
12/31/1903  19:00:00.002662,4.231125E-2,-1.414965E-2
12/31/1903  19:00:00.002663,9.651271E-2,-1.342990E-2
12/31/1903  19:00:00.002663,8.229574E-2,-1.242851E-2
12/31/1903  19:00:00.002664,9.736056E-3,-1.211558E-2
12/31/1903  19:00:00.002664,-6.972708E-2,-1.271015E-2
12/31/1903  19:00:00.002665,-9.975580E-2,-1.277274E-2
12/31/1903  19:00:00.002665,-5.905712E-2,-1.274145E-2
12/31/1903  19:00:00.002666,2.351557E-2,-1.245981E-2
12/31/1903  19:00:00.002666,8.941546E-2,-1.271015E-2
12/31/1903  19:00:00.002667,9.191340E-2,-1.374283E-2
12/31/1903  19:00:00.002667,2.923508E-2,-1.296050E-2
12/31/1903  19:00:00.002668,-5.417552E-2,-1.064479E-2
12/31/1903  19:00:00.002668,-9.916848E-2,-1.127066E-2
12/31/1903  19:00:00.002669,-7.383400E-2,-1.499457E-2
12/31/1903  19:00:00.002669,3.863982E-3,-1.499457E-2
12/31/1903  19:00:00.002670,7.882256E-2,-1.330473E-2
12/31/1903  19:00:00.002670,9.787729E-2,-1.111419E-2
12/31/1903  19:00:00.002671,4.751052E-2,-1.133325E-2
12/31/1903  19:00:00.002671,-3.655600E-2,-1.183394E-2
12/31/1903  19:00:00.002672,-9.469369E-2,-1.205299E-2
12/31/1903  19:00:00.002672,-8.566162E-2,-1.308567E-2
12/31/1903  19:00:00.002673,-1.586371E-2,-1.358637E-2
12/31/1903  19:00:00.002673,6.518873E-2,-1.424353E-2
12/31/1903  19:00:00.002674,9.999624E-2,-1.296050E-2
12/31/1903  19:00:00.002674,6.386275E-2,-1.286662E-2
12/31/1903  19:00:00.002675,-1.757963E-2,-1.252239E-2
12/31/1903  19:00:00.002675,-8.655053E-2,-1.261627E-2
12/31/1903  19:00:00.002676,-9.411359E-2,-1.255369E-2
12/31/1903  19:00:00.002676,-3.489965E-2,-1.249110E-2
12/31/1903  19:00:00.002677,4.907851E-2,-1.302309E-2
12/31/1903  19:00:00.002677,9.823240E-2,-1.249110E-2
12/31/1903  19:00:00.002678,7.768032E-2,-1.292921E-2
12/31/1903  19:00:00.002678,2.003417E-3,-1.183394E-2
12/31/1903  19:00:00.002679,-7.509623E-2,-1.399318E-2
12/31/1903  19:00:00.002679,-9.890250E-2,-1.483810E-2
12/31/1903  19:00:00.002680,-5.251746E-2,-1.214687E-2
12/31/1903  19:00:00.002680,3.114137E-2,-1.174006E-2
12/31/1903  19:00:00.002681,9.269863E-2,-1.180265E-2
12/31/1903  19:00:00.002681,8.846131E-2,-1.286662E-2
12/31/1903  19:00:00.002682,2.143398E-2,-1.330473E-2
12/31/1903  19:00:00.002682,-6.080862E-2,-1.230334E-2
12/31/1903  19:00:00.002683,-9.988735E-2,-1.296050E-2
12/31/1903  19:00:00.002683,-6.805924E-2,-1.458775E-2
12/31/1903  19:00:00.002684,1.208437E-2,-1.267886E-2
12/31/1903  19:00:00.002684,8.365009E-2,-1.108290E-2
12/31/1903  19:00:00.002685,9.582976E-2,-1.111419E-2
12/31/1903  19:00:00.002685,3.997340E-2,-1.180265E-2
12/31/1903  19:00:00.002686,-4.426456E-2,-1.355507E-2
12/31/1903  19:00:00.002686,-9.707502E-2,-1.333602E-2
12/31/1903  19:00:00.002687,-8.095891E-2,-1.258498E-2
12/31/1903  19:00:00.002687,-7.356456E-3,-1.258498E-2
12/31/1903  19:00:00.002688,7.147071E-2,-1.264757E-2
12/31/1903  19:00:00.002688,9.954661E-2,-1.274145E-2
12/31/1903  19:00:00.002689,5.693111E-2,-1.255369E-2
12/31/1903  19:00:00.002689,-2.611524E-2,-1.280403E-2
12/31/1903  19:00:00.002690,-9.061602E-2,-1.255369E-2
12/31/1903  19:00:00.002690,-9.076131E-2,-1.321085E-2
12/31/1903  19:00:00.002691,-2.644487E-2,-1.327343E-2
12/31/1903  19:00:00.002691,5.665508E-2,-1.286662E-2
12/31/1903  19:00:00.002692,9.951508E-2,-1.214687E-2
12/31/1903  19:00:00.002692,7.168954E-2,-1.236593E-2
12/31/1903  19:00:00.002693,-7.059565E-3,-1.255369E-2
12/31/1903  19:00:00.002693,-8.079493E-2,-1.267886E-2
12/31/1903  19:00:00.002694,-9.713636E-2,-1.286662E-2
12/31/1903  19:00:00.002694,-4.447219E-2,-1.233463E-2
12/31/1903  19:00:00.002695,3.978686E-2,-1.267886E-2
12/31/1903  19:00:00.002695,9.578047E-2,-1.271015E-2
12/31/1903  19:00:00.002696,8.372533E-2,-1.280403E-2
12/31/1903  19:00:00.002696,1.218338E-2,-1.230334E-2
12/31/1903  19:00:00.002697,-6.801607E-2,-1.249110E-2
12/31/1903  19:00:00.002697,-9.988806E-2,-1.202170E-2
12/31/1903  19:00:00.002698,-6.078305E-2,-1.302309E-2
12/31/1903  19:00:00.002698,2.151453E-2,-1.486939E-2
12/31/1903  19:00:00.002699,8.852459E-2,-1.317955E-2
12/31/1903  19:00:00.002699,9.262628E-2,-1.158359E-2
12/31/1903  19:00:00.002700,3.090170E-2,-1.102031E-2
12/31/1903  19:00:00.002700,-5.278522E-2,-1.195911E-2
12/31/1903  19:00:00.002701,-9.895806E-2,-1.314826E-2
12/31/1903  19:00:00.002701,-7.479829E-2,-1.393059E-2
12/31/1903  19:00:00.002702,2.525572E-3,-1.289791E-2
12/31/1903  19:00:00.002702,7.805532E-2,-1.396189E-2
12/31/1903  19:00:00.002703,9.810358E-2,-1.361766E-2
12/31/1903  19:00:00.002703,4.841676E-2,-1.186523E-2
12/31/1903  19:00:00.002704,-3.568815E-2,-1.217817E-2
12/31/1903  19:00:00.002704,-9.442411E-2,-1.242851E-2
12/31/1903  19:00:00.002705,-8.603420E-2,-1.311697E-2
12/31/1903  19:00:00.002705,-1.647989E-2,-1.302309E-2
12/31/1903  19:00:00.002706,6.479178E-2,-1.289791E-2
12/31/1903  19:00:00.002706,9.999900E-2,-1.264757E-2
12/31/1903  19:00:00.002707,6.410720E-2,-1.283533E-2
12/31/1903  19:00:00.002707,-1.736697E-2,-1.317955E-2
12/31/1903  19:00:00.002708,-8.649343E-2,-1.249110E-2
12/31/1903  19:00:00.002708,-9.411757E-2,-1.327343E-2
12/31/1903  19:00:00.002709,-3.481500E-2,-1.267886E-2
12/31/1903  19:00:00.002709,4.924608E-2,-1.064479E-2
12/31/1903  19:00:00.002710,9.828711E-2,-1.224075E-2
12/31/1903  19:00:00.002710,7.742993E-2,-1.314826E-2
12/31/1903  19:00:00.002711,1.504766E-3,-1.399318E-2
12/31/1903  19:00:00.002711,-7.549162E-2,-1.333602E-2
12/31/1903  19:00:00.002712,-9.879620E-2,-1.224075E-2
12/31/1903  19:00:00.002712,-5.183069E-2,-1.336731E-2
12/31/1903  19:00:00.002713,3.200211E-2,-1.283533E-2
12/31/1903  19:00:00.002713,9.307246E-2,-1.067609E-2
12/31/1903  19:00:00.002714,8.793761E-2,-1.186523E-2
12/31/1903  19:00:00.002714,2.024720E-2,-1.424353E-2
12/31/1903  19:00:00.002715,-6.184770E-2,-1.461905E-2
12/31/1903  19:00:00.002715,-9.994458E-2,-1.374283E-2
12/31/1903  19:00:00.002716,-6.693796E-2,-1.120807E-2
12/31/1903  19:00:00.002716,1.369268E-2,-1.130195E-2
12/31/1903  19:00:00.002717,8.458228E-2,-1.224075E-2
12/31/1903  19:00:00.002717,9.529198E-2,-1.283533E-2
12/31/1903  19:00:00.002718,3.819867E-2,-1.233463E-2
12/31/1903  19:00:00.002718,-4.607583E-2,-1.214687E-2
12/31/1903  19:00:00.002719,-9.756488E-2,-1.239722E-2
12/31/1903  19:00:00.002719,-7.962718E-2,-1.230334E-2
12/31/1903  19:00:00.002720,-5.024432E-3,-1.214687E-2
12/31/1903  19:00:00.002720,7.315495E-2,-1.211558E-2
12/31/1903  19:00:00.002721,9.927284E-2,-1.230334E-2
12/31/1903  19:00:00.002721,5.473872E-2,-1.224075E-2
12/31/1903  19:00:00.002722,-2.875477E-2,-1.242851E-2
12/31/1903  19:00:00.002722,-9.178326E-2,-1.264757E-2
12/31/1903  19:00:00.002723,-8.948393E-2,-1.314826E-2
12/31/1903  19:00:00.002723,-2.349038E-2,-1.317955E-2
12/31/1903  19:00:00.002724,5.922495E-2,-1.258498E-2
12/31/1903  19:00:00.002724,9.978251E-2,-1.264757E-2
12/31/1903  19:00:00.002725,6.930874E-2,-1.252239E-2
12/31/1903  19:00:00.002725,-1.050570E-2,-1.277274E-2
12/31/1903  19:00:00.002726,-8.284203E-2,-1.264757E-2
12/31/1903  19:00:00.002726,-9.620084E-2,-1.271015E-2
12/31/1903  19:00:00.002727,-4.106838E-2,-1.245981E-2
12/31/1903  19:00:00.002727,4.330496E-2,-1.289791E-2
12/31/1903  19:00:00.002728,9.684580E-2,-1.199041E-2
12/31/1903  19:00:00.002728,8.142974E-2,-1.114549E-2
12/31/1903  19:00:00.002729,8.030679E-3,-1.258498E-2
12/31/1903  19:00:00.002729,-7.108787E-2,-1.405577E-2
12/31/1903  19:00:00.002730,-9.958527E-2,-1.324214E-2
12/31/1903  19:00:00.002730,-5.716526E-2,-1.217817E-2
12/31/1903  19:00:00.002731,2.596585E-2,-1.123937E-2
12/31/1903  19:00:00.002731,9.060572E-2,-1.155230E-2
12/31/1903  19:00:00.002732,9.071674E-2,-1.252239E-2
12/31/1903  19:00:00.002732,2.621681E-2,-1.314826E-2
12/31/1903  19:00:00.002733,-5.695693E-2,-1.252239E-2
12/31/1903  19:00:00.002733,-9.956275E-2,-1.286662E-2
12/31/1903  19:00:00.002734,-7.125063E-2,-1.258498E-2
12/31/1903  19:00:00.002734,7.815373E-3,-1.239722E-2
12/31/1903  19:00:00.002735,8.131516E-2,-1.255369E-2
12/31/1903  19:00:00.002735,9.688930E-2,-1.255369E-2
12/31/1903  19:00:00.002736,4.344012E-2,-1.224075E-2
12/31/1903  19:00:00.002736,-4.095736E-2,-1.271015E-2
12/31/1903  19:00:00.002737,-9.617614E-2,-1.308567E-2
12/31/1903  19:00:00.002737,-8.287325E-2,-1.324214E-2
12/31/1903  19:00:00.002738,-1.052366E-2,-1.277274E-2
12/31/1903  19:00:00.002738,6.932515E-2,-1.258498E-2
12/31/1903  19:00:00.002739,9.977808E-2,-1.258498E-2
12/31/1903  19:00:00.002739,5.913315E-2,-1.286662E-2
12/31/1903  19:00:00.002740,-2.364990E-2,-1.277274E-2
12/31/1903  19:00:00.002740,-8.958084E-2,-1.255369E-2
12/31/1903  19:00:00.002741,-9.167410E-2,-1.258498E-2
12/31/1903  19:00:00.002741,-2.843492E-2,-1.261627E-2
12/31/1903  19:00:00.002742,5.507022E-2,-1.264757E-2
12/31/1903  19:00:00.002742,9.932746E-2,-1.261627E-2
12/31/1903  19:00:00.002743,7.279140E-2,-1.296050E-2
12/31/1903  19:00:00.002743,-5.627545E-3,-1.383671E-2
12/31/1903  19:00:00.002744,-8.003632E-2,-1.195911E-2
12/31/1903  19:00:00.002744,-9.739584E-2,-1.064479E-2
12/31/1903  19:00:00.002745,-4.532906E-2,-1.192782E-2
12/31/1903  19:00:00.002745,3.905134E-2,-1.349249E-2
12/31/1903  19:00:00.002746,9.559407E-2,-1.583949E-2
12/31/1903  19:00:00.002746,8.398847E-2,-1.449387E-2
12/31/1903  19:00:00.002747,1.250527E-2,-1.314826E-2
12/31/1903  19:00:00.002747,-6.789449E-2,-1.170877E-2
12/31/1903  19:00:00.002748,-9.988839E-2,-1.105161E-2
12/31/1903  19:00:00.002748,-6.066262E-2,-1.205299E-2
12/31/1903  19:00:00.002749,2.181739E-2,-1.230334E-2
12/31/1903  19:00:00.002749,8.874171E-2,-1.286662E-2
12/31/1903  19:00:00.002750,9.238795E-2,-1.224075E-2
12/31/1903  19:00:00.002750,3.015305E-2,-1.245981E-2
12/31/1903  19:00:00.002751,-5.358533E-2,-1.224075E-2
12/31/1903  19:00:00.002751,-9.911092E-2,-1.217817E-2
12/31/1903  19:00:00.002752,-7.395465E-2,-1.199041E-2
12/31/1903  19:00:00.002752,3.945601E-3,-1.267886E-2
12/31/1903  19:00:00.002753,7.903283E-2,-1.264757E-2
12/31/1903  19:00:00.002753,9.775189E-2,-1.236593E-2
12/31/1903  19:00:00.002754,4.674855E-2,-1.358637E-2
12/31/1903  19:00:00.002754,-3.760051E-2,-1.521362E-2
12/31/1903  19:00:00.002755,-9.512989E-2,-1.336731E-2
12/31/1903  19:00:00.002755,-8.480069E-2,-1.170877E-2
12/31/1903  19:00:00.002756,-1.397815E-2,-1.189653E-2
12/31/1903  19:00:00.002756,6.681709E-2,-1.245981E-2
12/31/1903  19:00:00.002757,9.994570E-2,-1.292921E-2
12/31/1903  19:00:00.002757,6.177052E-2,-1.261627E-2
12/31/1903  19:00:00.002758,-2.047557E-2,-1.183394E-2
12/31/1903  19:00:00.002758,-8.811389E-2,-1.364895E-2
12/31/1903  19:00:00.002759,-9.288367E-2,-1.030057E-2
12/31/1903  19:00:00.002759,-3.137861E-2,-1.102031E-2
12/31/1903  19:00:00.002760,5.251746E-2,-1.299179E-2
12/31/1903  19:00:00.002760,9.893955E-2,-1.342990E-2
12/31/1903  19:00:00.002761,7.475918E-2,-1.361766E-2
12/31/1903  19:00:00.002761,-2.771315E-3,-1.189653E-2
12/31/1903  19:00:00.002762,-7.832509E-2,-1.142713E-2
12/31/1903  19:00:00.002762,-9.798158E-2,-1.227205E-2
12/31/1903  19:00:00.002763,-4.770943E-2,-1.277274E-2
12/31/1903  19:00:00.002763,3.661448E-2,-1.299179E-2
12/31/1903  19:00:00.002764,9.480619E-2,-1.277274E-2
12/31/1903  19:00:00.002764,8.532920E-2,-1.245981E-2
12/31/1903  19:00:00.002765,1.494491E-2,-1.252239E-2
12/31/1903  19:00:00.002765,-6.610821E-2,-1.264757E-2
12/31/1903  19:00:00.002766,-9.997180E-2,-1.217817E-2
12/31/1903  19:00:00.002766,-6.246970E-2,-1.245981E-2
12/31/1903  19:00:00.002767,1.962919E-2,-1.211558E-2
12/31/1903  19:00:00.002767,8.771566E-2,-1.230334E-2
12/31/1903  19:00:00.002768,9.317977E-2,-1.252239E-2
12/31/1903  19:00:00.002768,3.211742E-2,-1.242851E-2
12/31/1903  19:00:00.002769,-5.187703E-2,-1.292921E-2
12/31/1903  19:00:00.002769,-9.883202E-2,-1.305438E-2
12/31/1903  19:00:00.002770,-7.521849E-2,-1.252239E-2
12/31/1903  19:00:00.002770,2.105497E-3,-1.274145E-2
12/31/1903  19:00:00.002771,7.792702E-2,-1.245981E-2
12/31/1903  19:00:00.002771,9.810160E-2,-1.277274E-2
12/31/1903  19:00:00.002772,4.821941E-2,-1.280403E-2
12/31/1903  19:00:00.002772,-3.609939E-2,-1.289791E-2
12/31/1903  19:00:00.002773,-9.463801E-2,-1.314826E-2
12/31/1903  19:00:00.002773,-8.558697E-2,-1.133325E-2
12/31/1903  19:00:00.002774,-1.540758E-2,-1.380542E-2
12/31/1903  19:00:00.002774,6.577756E-2,-1.352378E-2
12/31/1903  19:00:00.002775,9.998072E-2,-1.170877E-2
12/31/1903  19:00:00.002775,6.276852E-2,-1.239722E-2
12/31/1903  19:00:00.002776,-1.928097E-2,-1.189653E-2
12/31/1903  19:00:00.002776,-8.755830E-2,-1.286662E-2
12/31/1903  19:00:00.002777,-9.328769E-2,-1.098902E-2
12/31/1903  19:00:00.002777,-3.237316E-2,-1.127066E-2
12/31/1903  19:00:00.002778,5.167007E-2,-1.245981E-2
12/31/1903  19:00:00.002778,9.879924E-2,-1.283533E-2
12/31/1903  19:00:00.002779,7.534050E-2,-1.286662E-2
12/31/1903  19:00:00.002779,-1.948450E-3,-1.255369E-2
12/31/1903  19:00:00.002780,-7.784623E-2,-1.277274E-2
12/31/1903  19:00:00.002780,-9.812104E-2,-1.308567E-2
12/31/1903  19:00:00.002781,-4.828270E-2,-1.280403E-2
12/31/1903  19:00:00.002781,3.605837E-2,-1.430611E-2
12/31/1903  19:00:00.002782,9.463293E-2,-1.452517E-2
12/31/1903  19:00:00.002782,8.558047E-2,-1.280403E-2
12/31/1903  19:00:00.002783,1.536723E-2,-1.158359E-2
12/31/1903  19:00:00.002783,-6.582961E-2,-1.308567E-2
12/31/1903  19:00:00.002784,-9.997876E-2,-1.368025E-2
12/31/1903  19:00:00.002784,-6.267065E-2,-1.174006E-2
12/31/1903  19:00:00.002785,1.943200E-2,-1.105161E-2
12/31/1903  19:00:00.002785,8.764618E-2,-1.114549E-2
12/31/1903  19:00:00.002786,9.321166E-2,-1.252239E-2
12/31/1903  19:00:00.002786,3.214717E-2,-1.292921E-2
12/31/1903  19:00:00.002787,-5.189851E-2,-1.299179E-2
12/31/1903  19:00:00.002787,-9.884443E-2,-1.242851E-2
12/31/1903  19:00:00.002788,-7.512733E-2,-1.249110E-2
12/31/1903  19:00:00.002788,2.300228E-3,-1.242851E-2
12/31/1903  19:00:00.002789,7.808427E-2,-1.421223E-2
12/31/1903  19:00:00.002789,9.804143E-2,-1.311697E-2
12/31/1903  19:00:00.002790,4.789983E-2,-1.045703E-2
12/31/1903  19:00:00.002790,-3.649166E-2,-1.102031E-2
12/31/1903  19:00:00.002791,-9.479119E-2,-1.267886E-2
12/31/1903  19:00:00.002791,-8.530954E-2,-1.408706E-2
12/31/1903  19:00:00.002792,-1.482375E-2,-1.380542E-2
12/31/1903  19:00:00.002792,6.626364E-2,-1.227205E-2
